metric1_score_true,sentence_bleu_score_true,sbertSimilarity_score_true
64.28571428571429,0.6428571428571429,0.8716020584106445
57.14285714285714,0.5714285714285714,0.8466248512268066
50.0,0.5,0.8186123967170715
50.0,0.5,0.6720418334007263
60.0,0.6,0.8255981206893921
50.0,0.5714285714285714,0.8632272481918335
66.66666666666666,0.6666666666666666,0.8574609756469727
66.66666666666666,0.6666666666666666,0.9858227372169495
75.0,0.75,0.9050154685974121
60.0,0.6,0.9044772386550903
86.66666666666667,0.8666666666666667,0.9211246967315674
53.84615384615385,0.5384615384615384,0.8027867674827576
83.33333333333334,0.8333333333333334,0.9462675452232361
40.0,0.4,0.7588521838188171
0.0,0.0,0.3560270667076111
90.0,0.9,0.9543800354003906
60.0,0.6,0.8305073976516724
0.0,0.12500000000000003,0.4365188777446747
66.66666666666666,0.6666666666666666,0.8465436697006226
81.81818181818183,0.8181818181818182,0.9281736612319946
100.0,1.0,0.9999998807907104
60.0,0.6,0.8989867568016052
60.0,0.6,0.7552037835121155
100.0,1.0,0.9999998807907104
63.63636363636363,0.6363636363636364,0.8879909515380859
78.57142857142857,0.7857142857142857,0.944148063659668
30.76923076923077,0.30769230769230765,0.5939046144485474
31.25,0.3125,0.6857776641845703
64.70588235294117,0.6470588235294118,0.8683025240898132
40.0,0.4666666666666667,0.7150978446006775
54.54545454545454,0.6363636363636364,0.8091703057289124
66.66666666666666,0.6666666666666666,0.7752363681793213
64.70588235294117,0.6470588235294118,0.8749243021011353
47.05882352941176,0.47058823529411764,0.8548829555511475
60.0,0.6,0.8410281538963318
70.0,0.7,0.9374246597290039
77.77777777777779,0.7777777777777778,0.9342726469039917
100.0,1.0,1.0
85.71428571428571,0.9285714285714286,0.9271112084388733
72.72727272727273,0.7272727272727273,0.9074947834014893
44.44444444444444,0.4444444444444444,0.7720558047294617
90.9090909090909,0.9090909090909091,0.946872889995575
62.5,0.625,0.9314762949943542
50.0,0.5,0.8511503338813782
91.66666666666666,0.9166666666666666,0.975513219833374
57.14285714285714,0.5714285714285714,0.8221522569656372
57.14285714285714,0.5714285714285714,0.7137156128883362
61.53846153846154,0.6153846153846154,0.829695999622345
73.33333333333333,0.7333333333333333,0.9005588293075562
57.14285714285714,0.5714285714285714,0.7138308882713318
60.0,0.6,0.8397939801216125
61.53846153846154,0.6153846153846154,0.8315051198005676
0.0,0.0,0.579073429107666
50.0,0.5,0.8565177917480469
68.75,0.6875,0.890938401222229
60.0,0.6,0.9125839471817017
60.0,0.6,0.7948610782623291
53.333333333333336,0.6666666666666666,0.8466283082962036
72.72727272727273,0.7272727272727273,0.8451080322265625
0.0,0.0,0.7117401361465454
22.22222222222222,0.2222222222222222,0.8055529594421387
0.0,0.0,0.6382535696029663
100.0,1.0,1.0
55.55555555555556,0.5555555555555556,0.6999769806861877
50.0,0.5,0.875144898891449
40.0,0.4,0.7744035720825195
80.0,0.8,0.9728755950927734
50.0,0.5,0.7792696356773376
100.0,1.0,1.0
60.0,0.6,0.9433390498161316
100.0,1.0,1.0
50.0,0.5,0.7979936599731445
0.0,0.0,0.6604679226875305
0.0,0.0,0.41556140780448914
50.0,0.5,0.7457831501960754
100.0,1.0,0.9999998807907104
0.0,0.0,0.41431429982185364
50.0,0.5,0.9591816663742065
58.82352941176471,0.5882352941176471,0.9179389476776123
50.0,0.5,0.8128097653388977
66.66666666666666,0.6666666666666666,0.8730745911598206
70.0,0.7,0.8811627626419067
60.0,0.6,0.7771761417388916
75.0,0.75,0.8482687473297119
55.55555555555556,0.5555555555555556,0.8450702428817749
33.33333333333333,0.3333333333333333,0.7190225124359131
66.66666666666666,0.6666666666666666,0.9217904210090637
33.33333333333333,0.3333333333333333,0.7160881161689758
61.111111111111114,0.6111111111111112,0.8693739175796509
100.0,1.0,1.0
35.714285714285715,0.3571428571428572,0.7130942940711975
50.0,0.5,0.7225118279457092
50.0,0.5,0.7436944842338562
46.666666666666664,0.4666666666666667,0.7960970401763916
66.66666666666666,0.6666666666666666,0.7021614909172058
90.0,0.9,0.9976469874382019
81.25,0.8125,0.9492573142051697
58.333333333333336,0.5833333333333334,0.8086304664611816
0.0,0.0,0.6741083860397339
